198927091000,28.16,152.28,  988, 18.6,149.7,GMS-3 
198927091006,28.79,150.83,  988, 18.6,167.9,GMS-3 
198927091012,29.24,150.02,  985, 20.0,221.8,GMS-3 
198927091100,30.32,150.54,  985, 20.5,192.0,GMS-3 
198927091106,31.55,150.94,  985, 20.5,126.8,GMS-3 
198927091112,33.02,151.12,  985, 20.0,168.6,GMS-3 
198927091200,35.00,151.78,  985, 20.5, 96.4,GMS-3 
198927091206,35.68,152.69,  983, 21.5,108.8,GMS-3 
198927091212,36.12,154.40,  987, 22.0,132.1,GMS-3 
198927091318,36.09,165.04,  993, 19.5,171.8,GMS-3 
198927091400,36.04,167.11,  996, 17.6,205.6,GMS-3 
198928091300,20.24,139.32,  991, 20.5,119.2,GMS-3 
198928091312,21.28,136.04,  987, 23.4,157.3,GMS-3 
198928091318,21.97,134.19,  983, 24.0,101.3,GMS-3 
198928091400,22.68,132.20,  985, 23.0,130.4,GMS-3 
198928091406,23.34,130.21,  982, 24.0,124.7,GMS-3 
198928091412,24.12,128.24,  982, 24.0,125.9,GMS-3 
198928091418,24.95,126.32,  985, 22.5,148.0,GMS-3 
198928091500,26.14,124.56,  987, 21.5,117.4,GMS-3 
198928091506,27.32,122.96,  986, 21.5,140.7,GMS-3 
198928091512,28.40,121.60,  989, 21.4,161.7,GMS-3 
198929091800,25.31,125.03,  991, 18.6,182.8,GMS-3 
198929091806,26.54,125.24,  988, 20.1,163.6,GMS-3 
198929091812,27.72,125.76,  983, 24.0,180.1,GMS-3 
198929091818,28.92,126.84,  977, 27.0,182.8,GMS-3 
198929091900,30.22,128.54,  972, 31.9,178.9,GMS-3 
198929091906,31.57,131.30,  972, 31.7,194.2,GMS-3 
198929091912,32.95,134.81,  973, 31.2,185.0,GMS-3 
198929091918,34.46,138.57,  978, 28.8,177.5,GMS-3 
198929092000,36.32,142.94,  988, 24.4,213.4,GMS-3 
198930093000,15.48,138.76,  995, 18.5,141.8,GMS-3 
198930093006,15.77,138.41,  993, 19.1, 96.4,GMS-3 
198930093012,16.02,138.26,  988, 21.6, 89.1,GMS-3 
198930093018,16.36,138.12,  980, 28.9,138.7,GMS-3 
198930100100,16.48,137.80,  972, 36.7,136.9,GMS-3 
198930100106,16.71,137.31,  968, 38.1,139.6,GMS-3 
198930100112,16.86,136.72,  962, 41.1,152.1,GMS-3 
198930100118,17.09,136.04,  952, 44.5,193.1,GMS-3 
198930100200,17.34,135.24,  947, 48.4,147.2,GMS-3 
198930100206,17.59,134.32,  938, 50.3,176.2,GMS-3 
198930100212,17.80,133.44,  935, 51.8,182.0,GMS-3 
198930100218,17.94,132.66,  937, 51.3,196.0,GMS-3 
198930100300,18.04,131.96,  937, 50.2,181.5,GMS-3 
198930100306,18.17,131.28,  937, 50.2,209.1,GMS-3 
198930100312,18.18,130.74,  937, 50.2,194.4,GMS-3 
198930100318,18.20,130.12,  942, 48.7,192.1,GMS-3 
198930100400,18.18,129.44,  942, 48.2,194.3,GMS-3 
198930100406,18.20,128.51,  943, 48.2,186.4,GMS-3 
198930100412,18.22,127.40,  943, 48.7,220.7,GMS-3 
198930100418,18.17,126.23,  943, 49.6,194.5,GMS-3 
198930100500,18.10,125.10,  942, 51.7,208.1,GMS-3 
198930100506,18.14,124.02,  938, 53.2,223.8,GMS-3 
198930100512,18.28,123.02,  933, 54.7,237.9,GMS-3 
198930100518,18.52,122.08,  938, 53.7,233.1,GMS-3 
198930100600,18.66,121.14,  948, 48.7,214.8,GMS-3 
198930100606,18.74,120.15,  957, 45.3,218.9,GMS-3 
198930100612,18.68,119.34,  957, 36.5,223.3,GMS-3 
198930100618,18.59,118.57,  958, 35.6,193.6,GMS-3 
198930100700,18.50,117.98,  955, 36.6,204.3,GMS-3 
198930100706,18.37,117.28,  958, 35.7,172.8,GMS-3 
198930100712,18.28,116.56,  958, 34.2,158.3,GMS-3 
198930100718,18.28,115.86,  957, 34.7,172.1,GMS-3 
198930100800,18.24,115.16,  953, 36.7,166.6,GMS-3 
198930100806,18.13,114.45,  953, 38.1,200.2,GMS-3 
198930100812,17.98,113.54,  953, 40.6,187.6,GMS-3 
198930100818,17.79,112.54,  952, 41.1,175.7,GMS-3 
198930100900,17.58,111.60,  952, 41.1,176.5,GMS-3 
198930100906,17.53,110.68,  953, 41.0,177.0,GMS-3 
198930100912,17.52,109.66,  958, 39.5,174.5,GMS-3 
198930100918,17.49,108.74,  962, 37.1,170.3,GMS-3 
198930101000,17.46,107.80,  967, 35.6,139.3,GMS-3 
198930101006,17.43,106.95,  972, 34.1,137.5,GMS-3 
198931100306,15.32,147.09,  985, 23.0,145.7,GMS-3 
198931100312,16.22,146.62,  980, 25.0,165.3,GMS-3 
198931100406,18.80,145.20,  970, 31.7,195.5,GMS-3 
198931100412,19.50,144.84,  968, 33.2,190.1,GMS-3 
198931100418,20.13,144.61,  963, 36.1,192.9,GMS-3 
198931100500,20.70,144.44,  958, 37.1,180.4,GMS-3 
198931100506,21.31,144.16,  957, 37.7,210.9,GMS-3 
198931100512,21.98,143.82,  955, 39.1,198.8,GMS-3 
198931100518,22.78,143.33,  957, 38.2,210.0,GMS-3 
198931100600,23.66,142.56,  958, 36.6,172.0,GMS-3 
198931100612,25.36,140.94,  957, 37.1,214.5,GMS-3 
198931100618,26.37,140.56,  957, 37.1,238.3,GMS-3 
198931100700,27.46,140.80,  960, 35.3,226.5,GMS-3 
198931100706,29.14,141.54,  960, 35.3,247.3,GMS-3 
198931100712,30.88,142.98,  960, 35.3,226.8,GMS-3 
198931100718,33.19,145.24,  963, 34.3,233.0,GMS-3 
198931100800,36.28,148.45,  965, 34.3,238.4,GMS-3 
198932100100,19.74,114.80,  994, 20.5,178.2,GMS-3 
198932100106,19.36,114.38,  991, 22.9,171.6,GMS-3 
198932100112,18.98,113.86,  988, 24.9,191.4,GMS-3 
198932100118,18.66,113.12,  982, 28.8,185.3,GMS-3 
198932100200,18.46,112.38,  978, 30.2,194.4,GMS-3 
198932100206,18.33,111.67,  972, 33.1,229.3,GMS-3 
198932100212,18.38,110.62,  967, 36.6,222.8,GMS-3 
198932100218,18.32,109.22,  973, 34.2,210.2,GMS-3 
198932100300,18.48,107.81,  980, 32.1,193.9,GMS-3 
198932100306,18.79,106.43,  983, 30.7,166.6,GMS-3 
198933100906,10.88,133.78,  992, 21.5,169.0,GMS-3 
198933100918,11.56,130.22,  978, 27.9,187.4,GMS-3 
198933101000,11.96,128.26,  977, 28.9,190.4,GMS-3 
198933101006,12.42,126.36,  972, 32.3,204.4,GMS-3 
198933101012,13.04,124.36,  973, 31.7,196.4,GMS-3 
198933101018,13.56,122.46,  973, 31.7,188.8,GMS-3 
198933101106,15.17,118.71,  973, 31.3,224.7,GMS-3 
198933101112,16.18,116.92,  973, 30.8,183.6,GMS-3 
198933101118,16.41,115.05,  970, 31.8,190.9,GMS-3 
198933101200,16.50,113.54,  968, 33.3,217.2,GMS-3 
198933101206,16.65,112.29,  962, 35.2,206.9,GMS-3 
198933101212,16.90,111.20,  958, 36.7,210.8,GMS-3 
198933101218,17.40,109.91,  960, 35.7,231.8,GMS-3 
198933101300,17.78,108.60,  962, 34.7,197.4,GMS-3 
198933101306,18.05,107.33,  970, 32.3,169.2,GMS-3 
198933101312,18.30,106.05,  975, 28.4,169.1,GMS-3 
198933101318,18.50,104.90,  988, 19.1,146.7,GMS-3 
198934101506,16.12,131.00,  987, 22.5,126.2,GMS-3 
198934101512,16.18,130.84,  985, 24.5,107.0,GMS-3 
198934101518,16.22,130.75,  982, 25.4,115.9,GMS-3 
198934101600,16.32,130.62,  977, 29.4,124.4,GMS-3 
198934101606,16.54,130.34,  970, 33.2,140.9,GMS-3 
198934101612,16.76,129.96,  965, 38.5,158.2,GMS-3 
198934101618,16.93,129.35,  962, 40.4,173.9,GMS-3 
198934101700,16.96,128.80,  957, 44.9,174.8,GMS-3 
198934101706,16.93,128.15,  950, 47.8,192.2,GMS-3 
198934101712,16.74,127.50,  943, 51.7,181.9,GMS-3 
198934101718,16.46,126.95,  942, 51.7,231.4,GMS-3 
198934101800,16.16,126.36,  938, 52.7,220.0,GMS-3 
198934101806,16.10,125.70,  932, 54.6,245.8,GMS-3 
198934101812,16.20,125.00,  930, 55.6,246.7,GMS-3 
198934101818,16.38,124.12,  928, 57.0,248.8,GMS-3 
198934101900,16.60,122.98,  928, 58.1,272.2,GMS-3 
198934101906,16.64,121.39,  947, 48.1,243.4,GMS-3 
198934101912,16.70,119.76,  958, 34.6,226.2,GMS-3 
198934101918,16.81,118.51,  960, 34.7,169.8,GMS-3 
198934102000,16.98,117.18,  962, 33.7,217.7,GMS-3 
198934102006,17.06,116.08,  965, 31.7,186.6,GMS-3 
198934102012,17.28,114.96,  970, 29.8,171.4,GMS-3 
198934102100,17.52,112.66,  973, 28.3,144.8,GMS-3 
198934102106,17.78,111.41,  978, 27.3,148.5,GMS-3 
198934102112,18.12,110.02,  983, 23.9,157.9,GMS-3 
198934102118,18.27,108.61,  992, 20.0,137.6,GMS-3 
198935102218,11.42,148.55,  993, 18.5,278.4,GMS-3 
198935102300,12.24,148.18,  991, 21.4,289.5,GMS-3 
198935102306,12.95,147.67,  990, 21.9,216.4,GMS-3 
198935102312,13.46,147.16,  988, 23.9,175.5,GMS-3 
198935102318,13.93,146.56,  985, 25.8,187.6,GMS-3 
198935102400,14.42,145.96,  985, 26.3,197.0,GMS-3 
198935102406,15.05,145.23,  982, 27.3,222.9,GMS-3 
198935102412,15.58,144.46,  980, 28.8,243.0,GMS-3 
198935102418,15.98,143.65,  975, 31.2,220.7,GMS-3 
198935102500,16.56,142.74,  972, 33.7,206.7,GMS-3 
198935102506,17.22,141.84,  967, 35.7,224.1,GMS-3 
198935102512,17.88,141.02,  962, 39.1,219.3,GMS-3 
198935102518,18.54,140.35,  960, 39.5,197.2,GMS-3 
198935102600,19.40,139.66,  958, 40.6,208.3,GMS-3 
198935102606,20.25,139.02,  955, 41.6,240.4,GMS-3 
198935102612,21.00,138.50,  955, 41.6,260.1,GMS-3 
198935102618,21.76,137.99,  947, 44.0,324.8,GMS-3 
198935102700,22.56,137.58,  947, 44.5,317.9,GMS-3 
198935102706,23.46,137.29,  950, 43.1,285.1,GMS-3 
198935102712,24.56,137.20,  953, 42.0,243.2,GMS-3 
198935102718,25.88,137.32,  955, 41.1,228.0,GMS-3 
198935102800,27.10,137.80,  958, 40.0,216.8,GMS-3 
198935102818,31.81,144.03,  972, 32.8,249.0,GMS-3 
198935102900,33.73,148.30,  975, 29.6,299.6,GMS-3 
198936110206, 8.28,102.04,  997, 18.1,133.4,GMS-3 
198936110212, 8.60,101.90,  995, 18.7,146.4,GMS-3 
198936110218, 8.94,101.73,  994, 21.2,135.7,GMS-3 
198936110300, 9.25,101.48,  990, 27.9,152.9,GMS-3 
198936110306, 9.77,101.15,  983, 31.6,167.3,GMS-3 
198936110312,10.15,100.77,  978, 38.4,182.2,GMS-3 
198936110318,10.34,100.30,  975, 40.3,170.8,GMS-3 
198937111712,11.84,130.06,  993, 17.2,217.4,GMS-3 
198937111806,12.98,128.19,  978, 25.9,181.1,GMS-3 
198937111900,14.16,127.22,  970, 34.7,218.8,GMS-3 
198937111906,14.61,127.04,  962, 38.5,266.9,GMS-3 
198937111912,15.04,126.96,  963, 39.5,215.8,GMS-3 
198937111918,15.33,126.80,  965, 39.0,202.2,GMS-3 
198937112000,15.42,126.46,  965, 39.0,206.3,GMS-3 
198937112006,15.46,126.14,  963, 39.5,227.3,GMS-3 
198937112012,15.44,125.70,  962, 40.0,203.0,GMS-3 
198937112018,15.29,125.12,  963, 39.5,195.7,GMS-3 
198937112100,15.08,124.16,  960, 40.6,208.9,GMS-3 
198937112106,15.09,123.31,  962, 40.0,245.4,GMS-3 
198937112112,15.14,122.58,  965, 39.0,205.4,GMS-3 
198937112118,15.37,121.80,  975, 36.6,178.5,GMS-3 
198937112200,15.84,121.08,  983, 30.6,149.4,GMS-3 
198938112700,10.02,144.38,  990, 20.5,132.0,GMS-3 
198938112706, 9.94,143.87,  985, 21.6,115.8,GMS-3 
198938112712, 9.92,143.26,  982, 24.5,136.8,GMS-3 
198938112718,10.01,142.64,  977, 25.9,131.5,GMS-3 
198938112800,10.14,141.90,  973, 28.8,149.7,GMS-3 
198938112806,10.46,141.06,  967, 31.7,182.1,GMS-3 
198938112812,10.82,140.06,  965, 33.2,182.9,GMS-3 
198938112818,11.34,138.94,  957, 36.1,189.8,GMS-3 
198938112900,11.90,137.84,  948, 44.4,221.5,GMS-3 
198938112906,12.37,136.74,  940, 45.9,222.7,GMS-3 
198938112912,12.62,135.72,  935, 47.3,222.2,GMS-3 
198938112918,12.92,135.04,  933, 49.6,232.5,GMS-3 
198938113000,13.18,134.28,  928, 54.6,246.8,GMS-3 
198938113006,13.52,133.38,  925, 55.5,263.1,GMS-3 
198938113012,13.82,132.62,  928, 56.9,273.6,GMS-3 
198938113018,14.03,132.11,  935, 56.0,253.9,GMS-3 
198938120100,14.30,131.72,  940, 51.1,221.8,GMS-3 
198938120106,14.62,131.33,  948, 47.7,254.4,GMS-3 
198938120112,14.80,131.04,  950, 45.7,252.6,GMS-3 
198938120118,14.98,130.77,  953, 43.9,219.6,GMS-3 
198938120200,15.26,130.66,  953, 42.5,214.5,GMS-3 
198938120206,15.68,130.63,  952, 42.6,228.9,GMS-3 
198938120212,16.18,130.82,  953, 41.1,216.9,GMS-3 
198938120218,16.67,131.22,  957, 40.0,174.6,GMS-3 
198938120300,17.18,131.80,  960, 38.1,161.4,GMS-3 
198938120306,17.92,132.48,  970, 35.7,183.8,GMS-3 
198938120400,20.68,135.80,  983, 27.4,129.0,GMS-3 
198942122312,11.40,151.42,  992, 21.1,129.2,GMS-4 
198942122318,11.76,150.96,  987, 24.4,161.2,GMS-4 
198942122400,12.18,150.52,  982, 29.8,166.9,GMS-4 
198942122406,12.60,150.15,  975, 31.3,204.9,GMS-4 
198942122412,12.80,149.64,  973, 34.3,166.5,GMS-4 
198942122418,12.86,149.27,  967, 37.1,172.1,GMS-4 
198942122500,12.94,148.90,  957, 43.5,203.7,GMS-4 
198942122506,13.29,148.62,  947, 46.9,223.7,GMS-4 
198942122512,13.60,148.40,  938, 51.8,205.3,GMS-4 
198942122518,13.75,148.21,  933, 53.6,210.0,GMS-4 
198942122600,13.84,148.14,  928, 54.7,240.8,GMS-4 
198942122606,13.87,148.07,  935, 52.2,236.8,GMS-4 
198942122612,13.86,148.14,  943, 49.3,223.2,GMS-4 
198942122618,13.75,148.06,  952, 47.3,225.4,GMS-4 
198942122700,13.57,147.87,  962, 40.0,199.9,GMS-4 
198942122706,13.31,147.71,  975, 36.1,197.5,GMS-4 
199001011312,11.13,146.67,  994, 19.2,156.4,GMS-4 
199001011318,12.38,145.77,  991, 21.7,141.6,GMS-4 
199001011400,13.20,145.58,  988, 24.0,155.2,GMS-4 
199001011406,13.85,145.50,  983, 25.9,170.2,GMS-4 
199001011412,14.45,145.48,  977, 28.9,186.4,GMS-4 
199001011418,14.98,145.60,  975, 30.0,205.5,GMS-4 
199001011500,15.50,145.80,  977, 29.9,166.9,GMS-4 
199001011506,16.08,146.02,  980, 28.2,151.9,GMS-4 
199001011512,16.55,146.13,  982, 27.0,123.4,GMS-4 
199001011518,17.13,146.15,  983, 25.9,145.1,GMS-4 
199001011600,18.10,146.23,  985, 24.6,124.6,GMS-4 
199001011618,22.59,148.99,  994, 18.0,161.6,GMS-4 
199003051518,10.71,115.25,  994, 18.8,138.4,GMS-4 
199003051600,11.48,114.25,  988, 21.2,161.7,GMS-4 
199003051606,12.20,113.48,  985, 24.2,135.7,GMS-4 
199003051612,12.97,112.88,  980, 27.1,166.3,GMS-4 
199003051618,13.90,112.58,  977, 29.5,140.6,GMS-4 
199003051700,14.85,112.50,  973, 31.3,172.4,GMS-4 
199003051706,16.00,112.52,  973, 33.0,189.5,GMS-4 
199003051712,17.15,112.70,  967, 37.2,171.6,GMS-4 
199003051718,18.15,113.23,  967, 37.2,186.5,GMS-4 
199003051800,18.98,114.15,  968, 36.6,211.6,GMS-4 
199003051806,19.98,115.33,  973, 33.6,205.1,GMS-4 
199003051812,20.95,116.85,  978, 31.2,188.6,GMS-4 
199003051818,21.83,118.61,  983, 26.4,202.4,GMS-4 
199003051900,22.81,119.96,  992, 19.9,246.8,GMS-4 
199006061606,17.27,112.05,  987, 19.3,267.8,GMS-4 
199006061612,17.02,112.08,  985, 20.5,170.9,GMS-4 
199006061618,17.42,112.05,  985, 21.2,174.7,GMS-4 
199006061700,17.95,111.85,  983, 22.5,157.4,GMS-4 
199006061706,18.67,111.80,  980, 25.4,153.0,GMS-4 
199006061712,19.40,111.58,  980, 26.5,152.6,GMS-4 
199006061718,20.02,110.92,  982, 25.3,130.8,GMS-4 
199006061800,20.58,110.35,  985, 22.3,124.7,GMS-4 
199006061806,21.34,109.42,  987, 21.0,120.7,GMS-4 
199006061812,21.81,108.41,  991, 18.0,157.2,GMS-4 
199008061806, 9.40,131.58,  992, 18.1,130.3,GMS-4 
199008061918,10.35,128.70,  987, 22.3,137.6,GMS-4 
199008062000,10.85,128.40,  983, 24.8,153.1,GMS-4 
199008062012,12.48,127.35,  980, 27.7,177.1,GMS-4 
199008062200,18.80,122.60,  970, 33.2,188.1,GMS-4 
199008062206,19.83,121.83,  968, 34.4,207.1,GMS-4 
199008062212,20.27,121.50,  967, 36.7,256.9,GMS-4 
199008062218,21.02,121.52,  963, 39.1,219.3,GMS-4 
199008062300,22.40,121.60,  963, 39.1,218.9,GMS-4 
199008062306,23.83,121.55,  968, 37.2,191.1,GMS-4 
199008062312,24.93,121.10,  975, 31.8,200.6,GMS-4 
199008062318,26.33,120.63,  982, 26.5,202.3,GMS-4 
199008062400,28.06,120.49,  990, 22.2,191.7,GMS-4 
199009062106,10.56,145.71,  998, 18.1,191.6,GMS-4 
199009062112,10.23,145.03,  996, 18.1,156.8,GMS-4 
199009062118, 9.50,144.40,  991, 19.4,180.7,GMS-4 
199009062200, 8.60,143.85,  989, 20.0,170.2,GMS-4 
199009062206, 7.55,143.35,  985, 23.0,166.6,GMS-4 
199009062212, 7.33,142.98,  983, 24.2,200.0,GMS-4 
199009062306, 7.68,140.50,  978, 28.3,201.5,GMS-4 
199009062312, 8.07,139.33,  977, 29.6,171.9,GMS-4 
199009062318, 8.45,137.95,  968, 33.2,216.0,GMS-4 
199009062400, 8.95,136.60,  965, 34.9,237.4,GMS-4 
199009062406, 9.63,135.23,  960, 37.4,225.3,GMS-4 
199009062412,10.48,133.65,  952, 41.1,195.7,GMS-4 
199009062418,11.25,132.42,  947, 43.5,223.7,GMS-4 
199009062500,11.83,131.15,  942, 46.4,246.6,GMS-4 
199009062506,12.30,130.00,  943, 46.3,228.4,GMS-4 
199009062512,13.05,129.02,  947, 45.7,225.5,GMS-4 
199009062518,13.98,128.03,  947, 45.1,219.8,GMS-4 
199009062600,14.70,126.83,  945, 45.2,205.6,GMS-4 
199009062606,15.32,125.73,  945, 45.2,189.5,GMS-4 
199009062612,15.80,124.58,  945, 44.6,208.5,GMS-4 
199009062618,16.40,123.75,  947, 44.0,221.2,GMS-4 
199009062700,17.15,122.75,  948, 42.8,214.2,GMS-4 
199009062712,19.10,120.85,  962, 36.2,176.6,GMS-4 
199009062718,19.77,119.70,  962, 36.2,200.3,GMS-4 
199009062800,20.25,119.05,  958, 38.0,236.2,GMS-4 
199009062806,21.02,118.58,  958, 38.0,211.5,GMS-4 
199009062812,21.78,118.10,  960, 37.4,250.3,GMS-4 
199009062818,22.42,117.75,  962, 36.7,245.5,GMS-4 
199009062900,22.98,117.52,  963, 35.5,221.6,GMS-4 
199009062906,23.55,117.32,  970, 32.4,174.9,GMS-4 
199009062912,24.18,117.45,  982, 27.1,241.5,GMS-4 
199009062918,24.93,117.70,  990, 21.0,223.9,GMS-4 
199011071000,25.82,123.98,  989, 21.7,199.7,GMS-4 
199012072806,18.50,117.95,  991, 17.6,224.6,GMS-4 
199012072812,18.45,117.50,  990, 20.5,136.8,GMS-4 
199012072906,18.58,116.33,  985, 22.4,185.8,GMS-4 
199012072912,18.63,116.13,  982, 24.7,182.2,GMS-4 
199012072918,18.77,116.02,  982, 24.7,146.7,GMS-4 
199012073006,20.25,115.88,  978, 26.6,174.1,GMS-4 
199012073012,21.38,115.83,  973, 28.3,174.6,GMS-4 
199012073100,23.59,115.20,  982, 22.9,177.7,GMS-4 
199012073106,24.83,114.83,  989, 18.1,172.6,GMS-4 
199014072606,19.30,143.67,  995, 19.3,123.5,GMS-4 
199014072612,19.50,144.13,  991, 21.7,140.1,GMS-4 
199014072618,19.70,144.35,  988, 22.9,147.4,GMS-4 
199014072700,19.98,144.60,  983, 25.9,162.4,GMS-4 
199014072706,20.48,144.92,  973, 30.2,153.6,GMS-4 
199014072712,20.98,145.02,  965, 34.4,156.4,GMS-4 
199014072718,21.52,145.00,  960, 38.0,161.5,GMS-4 
199014072800,22.20,145.00,  952, 42.2,167.3,GMS-4 
199014072806,22.95,144.90,  943, 46.9,193.0,GMS-4 
199014072812,23.50,144.85,  943, 46.3,177.5,GMS-4 
199014072818,24.00,144.82,  945, 45.0,168.7,GMS-4 
199014072900,24.48,144.77,  943, 45.7,164.4,GMS-4 
199014072906,24.98,145.02,  945, 45.7,182.9,GMS-4 
199014072912,25.35,145.48,  950, 43.7,225.8,GMS-4 
199014072918,25.83,146.00,  957, 39.5,212.4,GMS-4 
199014073000,26.32,146.58,  960, 37.8,212.0,GMS-4 
199014073006,26.63,147.22,  963, 36.1,172.8,GMS-4 
199014073012,26.90,148.13,  963, 36.1,200.3,GMS-4 
199014073018,27.30,149.30,  967, 34.9,145.8,GMS-4 
199014073100,28.05,150.58,  968, 33.7,169.3,GMS-4 
199014073106,28.95,152.20,  968, 33.7,195.8,GMS-4 
199014073112,29.90,153.85,  970, 32.5,215.6,GMS-4 
199014073118,31.19,155.45,  975, 30.6,198.0,GMS-4 
199014080100,32.86,156.80,  978, 28.3,142.1,GMS-4 
199014080106,34.54,157.53,  982, 26.5,153.8,GMS-4 
199014080112,36.03,158.00,  985, 24.4,209.7,GMS-4 
199014080118,37.90,158.07,  990, 21.3,221.1,GMS-4 
199014080200,39.73,158.27,  991, 20.4,203.4,GMS-4 
199014080206,41.73,158.90,  992, 18.2,230.5,GMS-4 
199016072912,18.50,136.69,  995, 17.5,118.7,GMS-4 
199016072918,18.86,136.98,  994, 19.3,105.4,GMS-4 
199016073000,19.25,137.20,  988, 22.3,125.1,GMS-4 
199016073018,20.13,137.95,  978, 27.7,140.0,GMS-4 
199016073100,20.52,138.40,  977, 29.6,152.3,GMS-4 
199016073106,21.17,138.80,  968, 33.2,203.1,GMS-4 
199016073112,21.93,139.08,  965, 34.4,165.9,GMS-4 
199016073118,22.82,139.13,  963, 35.5,174.9,GMS-4 
199016080100,23.80,139.20,  957, 38.5,202.6,GMS-4 
199016080106,24.73,139.23,  953, 40.3,196.8,GMS-4 
199016080112,25.70,139.38,  957, 38.5,166.0,GMS-4 
199016080118,26.57,139.30,  962, 37.2,159.9,GMS-4 
199016080200,27.50,139.23,  967, 35.5,175.7,GMS-4 
199016080206,28.45,139.33,  970, 34.2,205.1,GMS-4 
199016080212,29.25,139.45,  968, 34.3,153.2,GMS-4 
199016080218,30.05,139.60,  968, 34.3,185.5,GMS-4 
199016080300,30.83,139.75,  970, 33.1,171.2,GMS-4 
199016080306,31.55,139.92,  968, 33.7,202.5,GMS-4 
199016080312,31.98,140.13,  967, 33.8,190.5,GMS-4 
199016080318,32.47,140.33,  967, 33.2,168.8,GMS-4 
199016080400,32.75,140.67,  967, 33.2,210.6,GMS-4 
199016080406,33.05,141.08,  968, 32.5,195.6,GMS-4 
199016080412,33.23,141.73,  975, 29.6,244.5,GMS-4 
199016080418,33.38,142.35,  977, 28.3,306.5,GMS-4 
199016080500,33.50,142.95,  980, 25.9,286.2,GMS-4 
199016080506,33.63,143.40,  980, 25.4,253.1,GMS-4 
199016080512,33.68,143.85,  980, 25.4,243.0,GMS-4 
199016080518,33.72,144.20,  982, 24.2,226.7,GMS-4 
199016080600,33.80,144.63,  982, 24.2,200.9,GMS-4 
199016080606,33.90,145.15,  982, 24.2,208.2,GMS-4 
199016080612,34.05,145.65,  983, 22.9,138.0,GMS-4 
199016080618,34.35,146.05,  983, 22.9,187.3,GMS-4 
199016080700,34.80,146.50,  983, 22.9,187.4,GMS-4 
199016080706,35.38,146.95,  985, 21.3,215.6,GMS-4 
199016080712,35.78,147.40,  987, 20.6,170.1,GMS-4 
199016080718,36.30,148.08,  990, 19.4,181.8,GMS-4 
199016080800,36.97,149.63,  990, 19.4,202.3,GMS-4 
199016080806,37.63,151.55,  990, 19.4,194.3,GMS-4 
199016080812,38.06,153.65,  990, 18.3,167.9,GMS-4 
199016080818,38.63,155.82,  990, 18.3,213.6,GMS-4 
199016080900,39.03,158.15,  988, 19.4,180.3,GMS-4 
199016080906,39.23,160.68,  988, 20.6,153.9,GMS-4 
199016080912,40.50,163.00,  994, 19.3,201.3,GMS-4 
199017080800,26.08,136.77,  985, 22.9,163.6,GMS-4 
199017080806,26.80,137.35,  985, 23.5,177.0,GMS-4 
199017080812,27.73,137.42,  983, 24.2,155.7,GMS-4 
199017080818,28.55,137.42,  983, 24.7,142.0,GMS-4 
199017080900,29.53,137.38,  983, 24.7,131.8,GMS-4 
199017080906,30.92,137.33,  978, 27.7,153.6,GMS-4 
199017080912,32.30,137.35,  973, 29.6,145.5,GMS-4 
199017080918,33.63,137.55,  973, 29.6,189.1,GMS-4 
199017081000,34.85,138.38,  978, 28.3,195.1,GMS-4 
199017081006,36.45,139.63,  986, 24.7,172.4,GMS-4 
199017081012,38.29,141.10,  991, 21.2,220.2,GMS-4 
199017081018,40.11,142.69,  991, 20.5,237.2,GMS-4 
199018081406,18.42,141.10,  991, 17.5,339.8,GMS-4 
199018081412,18.52,139.08,  989, 18.7,285.9,GMS-4 
199018081418,18.55,137.10,  987, 20.5,149.8,GMS-4 
199018081500,18.23,135.45,  982, 23.5,152.1,GMS-4 
199018081518,19.02,132.45,  977, 27.1,129.9,GMS-4 
199018081600,19.42,131.60,  977, 27.1,164.2,GMS-4 
199018081718,21.42,125.17,  963, 35.5,238.7,GMS-4 
199018081800,21.70,124.72,  963, 36.1,243.9,GMS-4 
199018081806,22.18,124.48,  960, 36.7,238.3,GMS-4 
199018081812,22.78,124.17,  955, 38.5,223.4,GMS-4 
199018081818,23.92,123.73,  950, 39.8,248.9,GMS-4 
199018081900,24.63,122.73,  952, 39.1,193.9,GMS-4 
199018081906,24.85,121.15,  955, 37.9,191.2,GMS-4 
199018081912,24.92,121.02,  965, 33.7,205.5,GMS-4 
199018081918,25.32,120.45,  970, 30.6,181.7,GMS-4 
199018082000,25.52,119.67,  973, 27.7,256.3,GMS-4 
199018082006,25.33,118.92,  980, 22.3,202.7,GMS-4 
199018082100,25.28,118.70,  984, 18.1,232.6,GMS-4 
199018082106,25.23,118.45,  984, 17.6,246.8,GMS-4 
199019081718,18.40,144.73,  991, 18.8,141.8,GMS-4 
199019081800,19.08,145.10,  985, 24.2,172.8,GMS-4 
199019081806,19.70,145.25,  985, 25.9,203.6,GMS-4 
199019081900,21.68,145.30,  983, 25.9,155.1,GMS-4 
199019081906,22.20,144.28,  982, 26.5,176.4,GMS-4 
199019081912,22.40,143.48,  980, 27.7,194.9,GMS-4 
199019081918,22.63,142.67,  975, 29.0,175.5,GMS-4 
199019082000,23.05,141.85,  975, 29.6,189.6,GMS-4 
199019082006,23.72,140.67,  970, 32.5,205.6,GMS-4 
199019082012,24.63,139.50,  965, 34.4,186.6,GMS-4 
199019082018,25.65,137.98,  965, 34.9,213.0,GMS-4 
